MONTH,CITY,STORE,STATUS,ZONE_MAPPING,ORDER_COUNT,CART_SALES,DISCOUNT,NET_REVENUE,IDEAL_FOOD_COST,GROSS_MARGIN,KITCHEN_EBITDA,VARIANCE,REVENUE_COHORT,CM_COHORT,EBITDA_CATEGORY,EBITDA_COHORT,GM_PERCENT,EBITDA_PERCENT,VARIANCE_PERCENT,REVENUE_BUCKET,VARIANCE_BUCKET,EBITDA_STATUS
2023-11-01,Pune,Stephenson Ltd,Active,East,10034,3932459.68,1175865.98,2835276.32,1194053.5,1570439.43,306713.19,23982.96,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,55.3892902403248,10.817753029447234,2.008533118490922,INR 25 to 35 lacs,Var 2-3%,Moderate Profit
2023-12-01,Pune,Stephenson Ltd,Active,East,8569,3116871.3,499483.68,2676327.13,987251.14,1574213.87,195782.71,10294.33,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,58.81993469161597,7.315350496783254,1.0427265751245423,INR 25 to 35 lacs,Var <2%,Low Profit
2024-01-01,Pune,Stephenson Ltd,Active,East,10612,3475307.8,783590.59,2781855.29,1174181.72,1509088.01,162834.72,23366.23,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,54.24753816004571,5.853457603828128,1.9900011729019254,INR 25 to 35 lacs,Var <2%,Low Profit
2024-02-01,Pune,Stephenson Ltd,Active,East,8458,4050158.21,688132.17,3428432.53,1585144.54,1749133.7,383817.86,22802.22,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,51.018466447697605,11.195141121823388,1.4384946876831812,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-03-01,Pune,Stephenson Ltd,Active,East,7916,2739146.16,559542.56,2292675.36,1032666.53,1174545.0,-131619.52,29436.03,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,51.2303233371863,-5.740870351570402,2.8504874656874954,INR 15 to 25 lacs,Var 2-3%,Loss Making
2023-10-01,Mumbai,Byrd-Brown,Active,North,13852,6447255.18,1110612.93,5441228.23,1826131.47,3489766.09,2113766.69,25041.88,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,64.13563156125872,38.84723449653939,1.3713076200367984,Above INR 45 lacs,Var <2%,High Profit
2023-11-01,Mumbai,Byrd-Brown,Active,North,10626,3823807.85,1054450.17,2830805.01,1161676.4,1543221.16,174965.09,14647.61,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,54.51527585080825,6.180753862661844,1.2609027780886315,INR 25 to 35 lacs,Var <2%,Low Profit
2023-12-01,Mumbai,Byrd-Brown,Active,North,7287,3026642.52,797957.26,2299983.67,863704.19,1294895.41,-121029.73,23688.74,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,56.30020016620379,-5.262199535529746,2.7426913374126394,INR 15 to 25 lacs,Var 2-3%,Loss Making
2024-01-01,Mumbai,Byrd-Brown,Active,North,9535,3764482.63,1035435.12,2811099.35,858212.69,1859322.0,634544.57,18110.53,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,66.14216605329158,22.572826179195694,2.1102612686838738,INR 25 to 35 lacs,Var 2-3%,High Profit
2024-02-01,Mumbai,Byrd-Brown,Active,North,7073,3406963.52,514577.17,3026872.7,1133213.43,1827565.04,573272.31,12739.07,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,60.37799475346287,18.939425830494955,1.1241545204772239,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-03-01,Mumbai,Byrd-Brown,Active,North,11426,3645557.67,1065674.83,2638978.72,858946.56,1678080.16,167827.91,16999.55,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,63.58824143909732,6.359577996142386,1.9791161396583274,INR 25 to 35 lacs,Var <2%,Low Profit
2023-10-01,Pune,Greene-Carpenter,Inactive,West,14359,5829824.15,1492742.07,4417419.36,1994448.72,2273109.68,963408.1,24048.9,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,51.45786475658494,21.80929681985185,1.205791844074086,INR 35 to 45 lacs,Var <2%,High Profit
2023-11-01,Pune,Greene-Carpenter,Inactive,West,11146,5395210.03,1131531.21,4345969.3,2011611.92,2250369.06,846893.74,10255.77,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,51.78060185560906,19.48687810565068,0.5098284563754226,INR 35 to 45 lacs,Var <2%,Moderate Profit
2023-12-01,Pune,Greene-Carpenter,Inactive,West,13512,4629483.8,1153027.68,3586305.21,1524935.78,1999755.6,757716.16,22742.33,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,55.760887122041694,21.12804448118904,1.4913631313706865,INR 35 to 45 lacs,Var <2%,High Profit
2024-01-01,Pune,Greene-Carpenter,Inactive,West,8858,3510697.78,962878.62,2661049.7,916637.22,1603965.55,29612.75,26442.92,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,60.27567053708166,1.1128221318076095,2.8847748512764952,INR 25 to 35 lacs,Var 2-3%,Low Profit
2024-02-01,Pune,Greene-Carpenter,Inactive,West,8405,3821320.65,987534.06,2959824.61,1356773.51,1496681.61,163986.06,20514.24,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,50.566564145163994,5.5403978818866575,1.5119870670234417,INR 25 to 35 lacs,Var <2%,Low Profit
2024-03-01,Pune,Greene-Carpenter,Inactive,West,12974,4441911.76,684419.28,3873464.3,1140612.93,2658541.21,1264410.04,26058.18,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,68.63471569881257,32.64287320267803,2.284576942328718,INR 35 to 45 lacs,Var 2-3%,High Profit
2023-10-01,Pune,Orozco Group,Active,West,13571,4775141.14,987048.82,3862166.27,1617870.96,2148083.59,749155.66,26874.3,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,55.6186202206152,19.397291769108634,1.6610904493891157,INR 35 to 45 lacs,Var <2%,Moderate Profit
2023-11-01,Pune,Orozco Group,Active,West,8552,3774829.42,662059.81,3172859.84,1287745.2,1773578.42,310001.8,10493.65,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,55.89841686798241,9.77042213122153,0.8148855845084882,INR 25 to 35 lacs,Var <2%,Low Profit
2023-12-01,Pune,Orozco Group,Active,West,8242,2766538.34,601672.31,2289338.63,682741.92,1551414.9,253459.76,16407.32,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,67.76694717286101,11.071309271534025,2.403151105764825,INR 15 to 25 lacs,Var 2-3%,Moderate Profit
2024-01-01,Pune,Orozco Group,Active,West,13217,5571093.64,1586670.56,4050946.14,1279800.34,2633554.57,1227370.69,20074.99,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,65.0108512674523,30.29837098747504,1.5686032713509046,INR 35 to 45 lacs,Var <2%,High Profit
2024-02-01,Pune,Orozco Group,Active,West,14604,6221602.75,940157.71,5382681.97,2396933.87,2906831.59,1573178.62,17134.85,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,54.00340585234316,29.226668578377858,0.7148653625558722,Above INR 45 lacs,Var <2%,High Profit
2024-03-01,Pune,Orozco Group,Active,West,8713,3476748.13,945340.77,2627091.03,767969.95,1774319.03,546834.48,25128.21,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,67.53930525201481,20.815208675886655,3.2720303704591567,INR 25 to 35 lacs,Var 3-5%,High Profit
2023-10-01,Bangalore,"Rojas, Allen and Lindsey",Active,North,9915,3412484.48,721069.63,2809009.69,893823.42,1805703.72,421876.76,28352.52,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,64.28257354996877,15.01870077208598,3.172049351761223,INR 25 to 35 lacs,Var 3-5%,Moderate Profit
2023-11-01,Bangalore,"Rojas, Allen and Lindsey",Active,North,9211,3097410.02,915197.51,2225230.65,716628.02,1419610.61,-40439.03,15746.86,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,63.796110753732435,-1.817296108158496,2.197354772703417,INR 15 to 25 lacs,Var 2-3%,Loss Making
2023-12-01,Bangalore,"Rojas, Allen and Lindsey",Active,North,11910,4592739.24,1353040.55,3274397.96,1339390.7,1799267.37,405396.27,23752.02,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,54.94956300302606,12.380788009042128,1.7733451486560272,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-01-01,Bangalore,"Rojas, Allen and Lindsey",Active,North,9567,3083601.22,794283.96,2363941.84,1087231.92,1168320.11,-137687.03,18353.06,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,49.4225403616529,-5.824467745788535,1.6880538238796376,INR 15 to 25 lacs,Var <2%,Loss Making
2024-02-01,Bangalore,"Rojas, Allen and Lindsey",Active,North,14471,5167795.44,1464384.87,3800810.47,1826385.58,1851941.94,501076.04,21054.04,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,48.72492208221053,13.18339980262157,1.152770818525626,INR 35 to 45 lacs,Var <2%,Moderate Profit
2024-03-01,Bangalore,"Rojas, Allen and Lindsey",Active,North,9828,3549142.48,1029776.32,2604220.64,889667.13,1601970.16,268987.98,14208.89,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,61.5143792117399,10.328924357192713,1.5971018284108123,INR 25 to 35 lacs,Var <2%,Moderate Profit
2023-10-01,Hyderabad,Vincent Inc,Active,West,14227,4303549.17,866528.07,3502730.9,1517842.58,1922173.15,466991.51,26973.1,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,54.87641514225372,13.332212017771619,1.777068343938539,INR 35 to 45 lacs,Var <2%,Moderate Profit
2023-11-01,Hyderabad,Vincent Inc,Active,West,7523,2907288.93,611079.36,2368567.59,882673.17,1432135.76,59497.52,23150.99,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,60.4642133096147,2.511962092667155,2.622826974564096,INR 15 to 25 lacs,Var 2-3%,Low Profit
2023-12-01,Hyderabad,Vincent Inc,Active,West,14234,5704654.2,1705622.93,4081098.95,1415127.84,2553426.05,1063424.59,25917.31,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,62.567119329463935,26.057309637150556,1.8314465497336267,INR 35 to 45 lacs,Var <2%,High Profit
2024-01-01,Hyderabad,Vincent Inc,Active,West,9828,3184724.53,772323.97,2478528.83,962059.31,1419994.13,-7291.03,22653.3,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,57.29181411216426,-0.294167649443884,2.354667717939344,INR 15 to 25 lacs,Var 2-3%,Loss Making
2024-02-01,Hyderabad,Vincent Inc,Active,West,12978,4205273.93,642057.05,3662930.66,1092280.74,2500693.11,1160349.75,25417.96,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,68.27028251744191,31.678179515415668,2.327053757260244,INR 35 to 45 lacs,Var 2-3%,High Profit
2024-03-01,Hyderabad,Vincent Inc,Active,West,8437,2737092.35,791324.78,2072008.53,772550.16,1167402.49,-346330.06,12624.89,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,56.341587068659415,-16.71470242451174,1.6341838567478906,INR 15 to 25 lacs,Var <2%,Loss Making
2023-10-01,Bangalore,Snyder Inc,Active,North,10848,5404645.96,1126835.33,4370613.16,1688759.85,2568936.34,1332484.94,16933.12,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,58.777481464408524,30.487368504605882,1.0026955579267234,INR 35 to 45 lacs,Var <2%,High Profit
2023-11-01,Bangalore,Snyder Inc,Active,North,9601,3964516.01,1102869.34,2918690.52,1228321.15,1617657.01,151355.23,15755.15,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,55.42406770828172,5.1857238361811655,1.282657226898682,INR 25 to 35 lacs,Var <2%,Low Profit
2023-12-01,Bangalore,Snyder Inc,Active,North,10161,4984993.68,1136805.0,3909557.92,1587527.47,2257850.19,753716.49,29733.22,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,57.752058831245044,19.27881631179415,1.8729263311582256,INR 35 to 45 lacs,Var <2%,Moderate Profit
2024-01-01,Bangalore,Snyder Inc,Active,North,8092,3819111.9,872261.39,3065852.95,1390368.52,1592008.66,278253.43,24778.52,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,51.92710433160207,9.075889631301463,1.7821548491330916,INR 25 to 35 lacs,Var <2%,Low Profit
2024-02-01,Bangalore,Snyder Inc,Active,North,10285,4480816.95,1040376.87,3491004.81,1319898.72,2051966.97,598650.92,21218.44,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,58.778692143938926,17.148384278508054,1.6075809210573369,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-03-01,Bangalore,Snyder Inc,Active,North,10714,4199801.47,1085744.37,3186439.74,1253706.7,1828748.88,329158.22,16278.49,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,57.39160408537962,10.329968455640714,1.2984288909040687,INR 25 to 35 lacs,Var <2%,Moderate Profit
2023-10-01,Pune,Hodges-Roy,Active,West,11293,3460171.85,777483.0,2769556.3,1297785.11,1348115.86,79968.83,23592.7,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,48.67623958393625,2.8874238808577393,1.8179203797460735,INR 25 to 35 lacs,Var <2%,Low Profit
2023-11-01,Pune,Hodges-Roy,Active,West,10656,4456300.37,962272.89,3564607.73,1555494.54,1913030.78,480598.56,12730.77,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,53.66735767023655,13.482509055772034,0.8184387455323372,INR 35 to 45 lacs,Var <2%,Moderate Profit
2023-12-01,Pune,Hodges-Roy,Active,West,13755,5133784.17,1407463.74,3813641.32,1371628.09,2326584.5,1071200.08,25565.47,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,61.00690402630733,28.088642588967964,1.863877692968507,INR 35 to 45 lacs,Var <2%,High Profit
2024-01-01,Pune,Hodges-Roy,Active,West,10916,3467986.7,947920.36,2566387.18,1118406.78,1352086.43,83353.88,26577.24,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,52.684428933283556,3.2479074338268785,2.3763482549703427,INR 25 to 35 lacs,Var 2-3%,Low Profit
2024-02-01,Pune,Hodges-Roy,Active,West,7107,2426129.15,704315.35,1779097.85,696693.67,990047.86,-366074.37,22733.71,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,55.64887057786056,-20.576404496245104,3.2630854820311486,INR 15 to 25 lacs,Var 3-5%,Loss Making
2024-03-01,Pune,Hodges-Roy,Active,West,12297,4028922.15,837460.44,3349361.56,1232321.05,2046532.09,743212.94,15249.86,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,61.10215494322446,22.189689786730575,1.2374908308188033,INR 25 to 35 lacs,Var <2%,High Profit
2023-10-01,Ahmedabad,"Atkinson, Hale and Bowen",Inactive,East,13671,6185905.17,1348252.14,4950054.09,2059816.32,2745027.95,1445988.05,15046.39,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,55.454504134519475,29.211560595290386,0.7304724141616665,Above INR 45 lacs,Var <2%,High Profit
2023-11-01,Ahmedabad,"Atkinson, Hale and Bowen",Inactive,East,7481,3284705.56,958211.74,2403671.41,1001028.35,1315925.16,-31735.38,29225.92,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,54.74646636496791,-1.3202877842608278,2.9195896399937125,INR 15 to 25 lacs,Var 2-3%,Loss Making
2023-12-01,Ahmedabad,"Atkinson, Hale and Bowen",Inactive,East,7441,3003259.06,780590.29,2316098.81,740894.53,1429760.37,109530.56,18145.94,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,61.73140644202482,4.729097028463998,2.4491934094856926,INR 15 to 25 lacs,Var 2-3%,Low Profit
2024-01-01,Ahmedabad,"Atkinson, Hale and Bowen",Inactive,East,7625,3395919.49,620131.3,2912032.7,913640.5,1908482.73,670493.94,23649.22,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,65.53781933836113,23.024945427295506,2.5884601218969605,INR 25 to 35 lacs,Var 2-3%,High Profit
2024-02-01,Ahmedabad,"Atkinson, Hale and Bowen",Inactive,East,14646,4713172.18,1143173.92,3685711.24,1273952.06,2350547.6,1146805.37,21494.53,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,63.774599987382615,31.114900091847673,1.687232249540065,INR 35 to 45 lacs,Var <2%,High Profit
2024-03-01,Ahmedabad,"Atkinson, Hale and Bowen",Inactive,East,10352,4154197.99,1159579.22,3082534.18,1034666.75,1982503.12,687659.2,26689.43,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,64.31406771943726,22.308242499358105,2.5795194443041685,INR 25 to 35 lacs,Var 2-3%,High Profit
2023-10-01,Mumbai,Pace Inc,Inactive,South,7898,2631461.19,783695.34,1913149.75,586854.78,1260971.28,-214326.91,25056.62,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,65.91074640132065,-11.20282978371139,4.2696457205307246,INR 15 to 25 lacs,Var 3-5%,Loss Making
2023-11-01,Mumbai,Pace Inc,Inactive,South,8440,3102054.33,766199.9,2394959.9,1132339.82,1155924.42,-251388.29,17795.3,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,48.26487575011173,-10.496555286792068,1.5715511974135115,INR 15 to 25 lacs,Var <2%,Loss Making
2023-12-01,Mumbai,Pace Inc,Inactive,South,12301,5765820.15,1315551.79,4547652.99,1340578.64,3133695.66,1784675.65,15908.16,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,68.90797663961604,39.243883689551254,1.186663693224293,Above INR 45 lacs,Var <2%,High Profit
2024-01-01,Mumbai,Pace Inc,Inactive,South,9414,3634548.32,889217.84,2828297.29,939974.27,1823465.17,466675.94,21890.63,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,64.47218884829465,16.500243508701306,2.3288541717211046,INR 25 to 35 lacs,Var 2-3%,Moderate Profit
2024-02-01,Mumbai,Pace Inc,Inactive,South,14202,4355849.8,1130066.8,3280119.85,1414404.48,1765538.37,403122.62,13139.06,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,53.82542256801989,12.289874712962089,0.9289464354637791,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-03-01,Mumbai,Pace Inc,Inactive,South,8850,3488862.69,1044855.45,2541340.79,793060.37,1655616.89,322722.69,29070.51,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,65.14737797129521,12.69891433962306,3.6656112320932133,INR 25 to 35 lacs,Var 3-5%,Moderate Profit
2023-10-01,Pune,Carter-Meyers,Inactive,South,14101,5739397.94,872484.58,4920295.56,1785810.87,2995796.72,1721944.06,22850.23,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,60.88651958948581,34.99676064175299,1.2795436730654461,Above INR 45 lacs,Var <2%,High Profit
2023-11-01,Pune,Carter-Meyers,Inactive,South,14399,5143333.79,1541840.05,3731456.82,1666251.3,2001198.67,796469.38,10402.45,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,53.630492500245516,21.344729911680986,0.6243025886911536,INR 35 to 45 lacs,Var <2%,High Profit
2023-12-01,Pune,Carter-Meyers,Inactive,South,9572,3374673.83,578715.77,2914556.84,1072611.35,1783419.69,303553.48,22717.53,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,61.19008095927201,10.41508183453372,2.117964722264033,INR 25 to 35 lacs,Var 2-3%,Moderate Profit
2024-01-01,Pune,Carter-Meyers,Inactive,South,7126,3346337.84,649877.76,2769414.38,846975.38,1863852.77,577506.02,25691.75,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,67.30133213217447,20.853001420466374,3.0333526341698382,INR 25 to 35 lacs,Var 3-5%,High Profit
2024-02-01,Pune,Carter-Meyers,Inactive,South,14001,5873631.76,1467648.26,4504739.88,1679998.46,2678687.39,1443074.03,15219.99,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,59.46375287711396,32.034569552104756,0.9059526161708507,Above INR 45 lacs,Var <2%,High Profit
2024-03-01,Pune,Carter-Meyers,Inactive,South,14572,6963173.27,1504243.66,5539861.45,2089045.04,3389014.4,2110193.58,16624.53,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,61.17507505535179,38.09108944412319,0.7957956713082643,Above INR 45 lacs,Var <2%,High Profit
2023-10-01,Hyderabad,Robinson and Sons,Active,South,13697,6434854.85,1637081.44,4925748.02,1463133.69,3316351.88,1999852.78,23422.37,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,67.32686825502698,40.599981401403475,1.6008359427497016,Above INR 45 lacs,Var <2%,High Profit
2023-11-01,Hyderabad,Robinson and Sons,Active,South,14153,5177335.58,1061587.3,4200849.66,1483659.99,2632466.99,1217734.71,21854.51,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,62.66510832477638,28.98781933557698,1.4730133687840432,INR 35 to 45 lacs,Var <2%,High Profit
2023-12-01,Hyderabad,Robinson and Sons,Active,South,14577,4838768.63,1008923.64,3929796.3,1280064.66,2588556.92,1311931.22,22849.33,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,65.87000247315618,33.38420416345753,1.7850137351655349,INR 35 to 45 lacs,Var <2%,High Profit
2024-01-01,Hyderabad,Robinson and Sons,Active,South,10798,4567257.81,845510.92,3792525.46,1608450.62,2111854.94,737682.51,23115.83,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,55.68466084865782,19.45095735758093,1.437148875605519,INR 35 to 45 lacs,Var <2%,Moderate Profit
2024-02-01,Hyderabad,Robinson and Sons,Active,South,7851,3284523.14,657013.19,2727946.12,1124347.32,1498312.81,148446.7,26724.89,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,54.92457490326091,5.441702052385111,2.3769247744549253,INR 25 to 35 lacs,Var 2-3%,Low Profit
2024-03-01,Hyderabad,Robinson and Sons,Active,South,10098,3401676.69,655597.53,2823798.19,872050.0,1867770.0,420285.26,12919.17,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,66.14389111142536,14.883686146140635,1.4814712459147985,INR 25 to 35 lacs,Var <2%,Moderate Profit
2023-10-01,Mumbai,"Evans, Soto and Williams",Active,East,9533,3140426.03,799589.73,2410889.93,1155418.0,1171319.66,-59423.12,13003.13,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,48.58453492316839,-2.4647794683849376,1.125404831844406,INR 15 to 25 lacs,Var <2%,Loss Making
2023-11-01,Mumbai,"Evans, Soto and Williams",Active,East,14473,4679901.55,959001.68,3794211.44,1633997.1,2014923.71,590561.81,23745.85,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,53.10520359403059,15.56481022048682,1.4532369733091937,INR 35 to 45 lacs,Var <2%,Moderate Profit
2023-12-01,Mumbai,"Evans, Soto and Williams",Active,East,7865,2902556.71,617814.69,2406833.5,941971.69,1414616.18,30280.15,25877.66,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,58.774991290423706,1.258090765314676,2.747180225766658,INR 15 to 25 lacs,Var 2-3%,Low Profit
2024-01-01,Mumbai,"Evans, Soto and Williams",Active,East,11731,4773205.18,1280703.61,3564431.85,1166299.89,2330654.21,916049.69,28262.0,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,65.38641522911989,25.69973921650374,2.4232189544320373,INR 35 to 45 lacs,Var 2-3%,High Profit
2024-02-01,Mumbai,"Evans, Soto and Williams",Active,East,10694,4131575.56,655490.4,3587029.08,1279673.01,2173018.55,709997.06,26569.13,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,60.579897779919854,19.793457041056385,2.0762436804070754,INR 35 to 45 lacs,Var 2-3%,Moderate Profit
2024-03-01,Mumbai,"Evans, Soto and Williams",Active,East,8607,4241052.94,640481.45,3654179.71,1128451.94,2459912.44,1017434.13,12229.38,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,67.31777403470942,27.84302389988368,1.0837306903827912,INR 35 to 45 lacs,Var <2%,High Profit
